----------------------------------------------------------
-------------------Start of evolution---------------------
----------------------------------------------------------
Description:
    Function: parabaloid
    Dim size: 2
    Obj Size: 1
Variables:
    Mutation: mutGaussian
    Selection: selTournament
    Mean: 0
    Std Dev: 0.5
    Indpb Mutation: 0.05
    Population Size: 200
    Generations: 400
    CXPB, MUTPB: 0.5, 0.2
    Selection tournsize: 3
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.89916344e-01   1.12989760e-05]],(-0.084051486552605595,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   5.28731039e-02]],(-0.002795565127153953,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[ -4.23355055e-02   1.12989760e-05]],(-0.0017922951538436158,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06  -6.18957583e-01]],(-0.38310848917384061,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   9.53571298e-02]],(-0.009092982207356038,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
  Min -0.383108489174
  Max -1.36405675571e-10
  Avg -0.00240420422407
  Std 0.0276382377432
-- Generation 227 --
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[ 0.34100273 -0.597811  ]],(-0.47366085330935004,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[ -3.19501620e-01   1.12989760e-05]],(-0.10208128516365758,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   2.11195030e-01]],(-0.044603340599917191,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[ -4.31748864e-01   1.12989760e-05]],(-0.18640708181998589,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[-0.57687116 -0.2011405 ]],(-0.37323783201203736,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
  Min -0.473660853309
  Max -1.36405675571e-10
  Avg -0.00589995209752
  Std 0.0449364464092
-- Generation 228 --
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06  -7.01983899e-01]],(-0.49278139450033892,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   3.84394774e-01]],(-0.14775934225809725,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  5.28084725e-01   1.12989760e-05]],(-0.27887347698222748,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06  -1.04957507e+00]],(-1.1016078249976937,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[ -3.12014704e-01   1.12989760e-05]],(-0.097353175463341574,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  5.64954912e-01   1.12989760e-05]],(-0.31917405290956441,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[ -1.76904269e-01   1.12989760e-05]],(-0.031295120390439045,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[ -3.17514267e-01   1.12989760e-05]],(-0.10081530988503584,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  1.86244642e-01   1.12989760e-05]],(-0.034687066716688225,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  6.52827040e-01   1.12989760e-05]],(-0.42618314466279472,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  4.16565879e-01   1.12989760e-05]],(-0.17352713194814001,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
  Min -1.101607825
  Max -1.36405675571e-10
  Avg -0.0160202853325
  Std 0.0959188822086
-- Generation 229 --
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
[[  2.95614907e-06   1.12989760e-05]],(-1.3640567557104485e-10,)
